protein,fiber_type,resistance,terbutaline
NUCB1,II,-0.5383765558298523,0.07231600012451327
NUDC,I,0.13382262348055107,0.04201550515572299
NUDC,II,0.14433918814366953,0.045336195938391256
NUDCD2,I,0.1103777869440185,0.07321565690013433
NUDCD2,II,0.013084455386123572,0.05435905452365949
NUDT2,I,-0.0475085775544013,-0.22361643900617328
NUDT2,II,-0.18865986291412304,-0.1986444150647376
NUDT5,I,0.37868287195629896,0.13527931552837785
NUDT5,II,-0.5257679910756919,0.46427165428969924
NUDT9,I,-0.16776522281381798,-0.021560699158762978
NUDT9,II,0.01492712508198668,-0.15705917079632048
NUP43,I,-0.1844863653683537,0.22322014551634872
NUP43,II,-0.21938577871298004,-0.07096967724224043
NUP62,I,0.2374606882424301,0.08755648611607159
NUP62,II,-0.2937074233101653,-0.0869812929686038
NUTF2,I,-0.030663650250381074,-0.20326465262532467
NUTF2,II,0.05948727450734115,-0.082205834944439
NXN,I,-0.008097378532357067,0.28062005211315577
NXN,II,-0.06156113424067766,0.019748251200774575
OBSCN,I,0.0888158392134952,-0.09564084675385368
OBSCN,II,-0.09898392944922318,0.02882258116169319
OCIAD1,I,-0.3222830271228041,0.04923285559681973
OCIAD1,II,-0.0786354590686753,-0.04103474334059465
OGDH,I,-0.2679753881085628,-0.1137468247805328
OGDH,II,-0.05104331938450857,-0.23109565603359736
OGN,I,-0.390865665188406,0.31202294173441625
OGN,II,0.1926562202678277,-0.025081083936293897
OLA1,I,-0.027415354746118985,0.20508082391403135
OLA1,II,0.07569901392094436,0.12794787369407676
OPA1,I,-0.1499121982441794,-0.09873641576695405
OPA1,II,0.09710298276095108,-0.12265569923506907
OPLAH,I,-0.2007220009174997,0.056500573633895164
OPLAH,II,-0.17757170493822483,-0.05165829744062108
OPTN,I,-0.20551813773017052,0.09523589843831856
OPTN,II,-0.06399052562577223,0.041701228036991576
ORM1,I,0.7382533290642446,0.036688534287298
ORM1,II,0.3783589197739783,0.11191240708953949
ORM2,I,0.353311254581655,-0.09590820272002613
ORM2,II,0.4212434874649549,0.041993871500249615
OSBP,I,-0.09868835326281047,0.03551419567155893
OSBP,II,-0.014690631665349896,0.1559037864659024
OSBPL1A,I,0.2718852780978351,-0.039825455893967764
OSBPL1A,II,-0.018575804107170635,-0.3783000671683716
OSBPL6,I,0.23381744707768679,0.4155297511989726
OSBPL6,II,0.1171496325165271,0.2960946087200809
OSGEP,I,NA,-0.2995109618111626
OSGEP,II,0.23565286526253892,0.07139507864203913
OSTF1,I,0.9864729500759255,0.06326784827855587
OSTF1,II,-0.5579684651756786,0.7687383313397862
OTUB1,I,0.2510957267491682,-0.00641856264287769
OTUB1,II,0.09509282321264667,-0.04788695754518946
OXCT1,I,-0.2056167295604144,-0.2604913243241574
OXCT1,II,0.5161464101666748,NA
OXSM,I,-0.43690824153940533,-0.37941962023382875
OXSM,II,-0.20099290491372934,0.03891834369557956
OXSR1,I,0.03616447619839391,0.14548008716180952
OXSR1,II,0.01862231791691049,0.15764744311966852
P4HB,I,0.4758011014917276,0.23666930190506527
P4HB,II,-0.03915179562750115,0.11742679863085037
PA2G4,I,0.25442272666643156,0.1679160212597272
PA2G4,II,0.0900079178987756,0.21427255219591665
PABPC4,I,0.10936428841216664,0.07814219839555747
PABPC4,II,0.09716221822304871,0.03150187505992615
PACSIN2,I,0.09222337563167672,-0.01115702999443203
PACSIN2,II,0.11947425067787165,-0.005683754688363833
PACSIN3,I,-0.022766386916478507,0.2799650680075879
PACSIN3,II,0.09338840903242018,0.09463026584029717
PADI2,I,0.20409654259201407,0.5316854509331037
PADI2,II,0.21502967668034323,0.36983968015073526
PAFAH1B1,I,0.14256431273545342,0.09982346997446957
PAFAH1B1,II,0.14928395311339093,0.05621206657406397
PAFAH1B3,I,-0.0995754095278057,0.282994428531612
PAFAH1B3,II,0.09700888903458971,-0.08628740974970395
PAICS,I,0.2124689083838316,0.13030730991716083
PAICS,II,0.016215703863261766,-0.07071258763485799
PAIP1,I,0.05442450104389115,0.18009835383066675
PAIP1,II,0.31729316507644945,-0.16194922978240603
PAK1,I,-0.14184617433358124,0.12627978796817943
PAK1,II,0.03898435362871444,0.14947822899664823
PAK2,I,0.107926177745488,0.28188167335876213
PAK2,II,0.19669616811338453,0.22852863239255786
PALLD,I,0.0056356332056264336,0.03263026166497053
PALLD,II,0.13333960994222482,0.009847659457934522
PALMD,I,0.3236694702785048,0.009540273544105915
PALMD,II,0.260352419415605,0.4377215484167106
PAM16,I,-0.3147414443926712,-0.039041034811830584
PAM16,II,0.02875907090014751,-0.11513266097186896
PANK4,I,-0.022615725321518707,-0.16391178324251784
PANK4,II,0.04441382328039367,-0.10216632122302045
PARK7,I,-0.008874874877985153,-0.012706628438504999
PARK7,II,-0.006807673492509103,-0.12601838045235988
PARP1,I,-0.03676727892615025,0.17996095612120613
PARP1,II,-0.4244759780988249,-0.05263639742704518
PBDC1,I,0.3922402705175964,0.3463293089252406
PBDC1,II,0.18152931313341347,0.15657132788541128
PBXIP1,I,-0.18153296465183036,0.2980391201267143
PBXIP1,II,-0.13468786442215763,0.13837821304444273
PCBD1,I,-0.09129746736583552,-0.03560312028972941
PCBD1,II,-0.2464278534026294,-0.002169936931080881
PCBD2,I,-0.2750733273112684,-0.18803422145324605
PCBD2,II,-0.2523828238978296,-0.19695706415649075
PCBP1,I,0.20112435097541873,0.1953027338547919
PCBP1,II,0.07437122889893666,0.0951948665843682
PCBP2,I,0.140923846347176,0.2581740125515909
PCBP2,II,0.10192488860750037,0.027471135401412994
PCCA,I,-0.3490725767068609,-0.1821476820083938
PCCA,II,-0.03152163464142288,-0.21028361304814322
PCCB,I,-0.34213420529903665,-0.14364614960698743
PCCB,II,-0.04632812627513605,-0.21053329776068486
PCMT1,I,-0.28148266669232286,0.07745268555247496
PCMT1,II,-0.019887069094601584,0.007460019387424133
PCNA,I,0.4238631392923476,0.09783157409012123
PCNA,II,0.008092031301971003,-0.020549077316287967
PCNP,I,0.12174308071261843,-0.12587305709590893
PCNP,II,-0.05634214915899993,0.13641240853067563
PCYOX1,I,-0.25857955049728887,-0.02264271088085046
PCYOX1,II,-0.10277077188081352,-0.26041660636130404
PCYT1A,I,-0.21045091411037298,-0.1201760290323465
PCYT1A,II,1.3845919713410897,0.22203282357279663
PCYT2,I,-0.37165026101445314,-0.0800020901806335
PCYT2,II,-0.2924226201950517,-0.16966740415824275
PDAP1,I,-0.009283151664748246,0.21463618823501454
PDAP1,II,0.013104319095972983,0.08239525724954921
PDCD5,I,0.14303676484953268,0.04377045556991714
PDCD5,II,0.3230583468267696,-0.023221260169855967
PDCD6,I,0.007381460173418374,0.20504965667252328
PDCD6,II,-0.2194470443784433,0.11520859511467679
PDCD6IP,I,0.3307876976189199,0.2098114345700786
PDCD6IP,II,0.07739335595965557,0.18062417267190733
PDCL3,I,0.21306540780612337,0.07599919005158011
PDCL3,II,0.08519396888927666,-0.13448620545646225
PDE12,I,0.3909757500458184,0.11936817564255393
PDE12,II,-0.02260887197934238,-0.29737223460591183
PDHA1,I,-0.2183194833150439,-0.0873535860949402
PDHA1,II,-0.10871274491848992,-0.25318618270192267
PDHB,I,-0.38638575205502285,-0.06846226342485141
PDHB,II,-0.15454863297858656,-0.21412574737071063
PDHX,I,-0.37682986254883516,-0.017893974329420432
PDHX,II,-0.12603843524946456,-0.2872574337775536
PDIA3,I,0.5732379876424533,0.19160219347003712
PDIA3,II,0.09880763269928594,0.2015345403457527
PDIA4,I,0.6727374540559268,0.3009619685117129
PDIA4,II,0.06650626737313026,0.09197098820641614
PDIA6,I,0.3042704827152135,0.11064260258249489
PDIA6,II,-0.06359245022175974,0.06747412198821046
PDK2,I,6.727577850005012e-4,-0.0714532502892995
PDK2,II,0.12410386472796528,-0.23368869117841484
PDK4,I,-0.5068534926324038,0.03749579149479665
PDK4,II,-0.6519129848827272,-0.06414569396278366
PDLIM1,I,0.026090657993585658,0.08176380596646997
PDLIM1,II,0.5100422256194235,0.09652307846715018
PDLIM3,I,0.059430392480401446,0.12885512202789057
PDLIM3,II,0.35926268761188673,0.26670572876849236
PDLIM5,I,-0.29501970054850396,-0.01710940996694614
PDLIM5,II,-0.024827667613508186,-0.19732967389880093
PDLIM7,I,-0.06519080367853063,0.051483156509380595
PDLIM7,II,-0.3436517877803442,-0.25801932272471007
PDP1,I,-0.1107701128563962,-0.14973178249608216
PDP1,II,-0.009907125940868289,-0.2485616349158676
PDPR,I,-0.04389137310083768,0.2043688493509078
PDPR,II,0.029386607401977072,-0.46867512173415493
PDXK,I,0.11809819630278819,-0.01332436561082308
PDXK,II,-0.11920888303129219,-0.1798690398375197
PEA15,I,0.6310429716176823,0.06686071851100714
PEA15,II,0.21658955108071698,0.09567248146500695
PEBP1,I,-0.16937948270531017,-0.08326880990278368
PEBP1,II,-0.18907251520601465,-0.044135793818450786
PEPD,I,0.11470320884254244,0.17783992001565943
PEPD,II,-0.0164100465582524,-0.13629618156194404
PERM1,I,-0.2718388089784245,-0.19520638291310974
PERM1,II,-0.12912110241282027,-0.5399500543950232
PET117,I,-0.05694493920854136,0.4133904638074153
PET117,II,-0.1272904497771862,-0.05809441715965491
PF4,I,-0.5718172820787556,0.12985515936343525
PF4,II,0.41494687998012747,0.1791484998250148
PFAS,I,-0.3638010527764208,0.15389663523554045
PFAS,II,-0.3344378589029159,-0.05802756751309897
PFDN1,I,-0.11146049770152773,0.10899063328176517
PFDN1,II,-0.19054341713609468,-0.10133060727056915
PFDN2,I,0.02183704722283026,0.027615394338155987
PFDN2,II,-0.0313839984064741,-0.05835782124323311
PFDN4,I,-0.17718151912090438,-0.2202798039831811
PFDN4,II,-0.05080199291252341,-0.0629000075827979
PFDN5,I,0.050868415281371426,0.044148223501418254
PFDN5,II,-0.01394425831319146,-0.18961379072559761
PFDN6,I,-0.031018233929661982,-0.03647887567494861
PFDN6,II,-0.005265467352387532,-0.0659470058994378
PFKFB1,I,-0.4021414468733394,-0.23084908054423117
PFKFB1,II,-0.03605981340965303,-0.2956567745648689
PFKFB2,I,-0.05998368619556211,0.2280097390670074
PFKFB2,II,NA,NA
PFKL,I,-0.4852536723523002,0.12180585171573388
PFKL,II,-0.47313322545355935,0.23713173847047475
PFKM,I,-0.24727962961405175,0.18659679816907207
PFKM,II,-0.1485205085260577,-0.08854504470529327
PFN1,I,0.5013051176364368,0.24277330973194028
PFN1,II,0.1692141914099543,0.24618583060267132
PFN2,I,0.024673687219885516,0.19542797774267745
PFN2,II,0.4568167459927168,0.17709610470227707
PGAM1,I,0.23116511395861394,0.30974943559910745
PGAM1,II,0.12082639266647277,0.11046932843856878
PGAM2,I,-0.2620456794846296,-0.05572025929219475
PGAM2,II,-0.18010385705504017,-0.14679181633921257
PGD,I,0.48515395925404803,0.1297593589444476
PGD,II,0.2128905848283149,0.014925431411759801
PGK1,I,-0.18535118159670563,0.0991582096004915
PGK1,II,-0.07906255026363329,0.01041311227418055
PGK2,I,-0.2700766962004894,0.10520530411378652
PGK2,II,0.09819380118934284,-0.12959938249456457
PGLS,I,0.20268793370407145,0.12994927704563486
PGLS,II,0.23198714650064622,0.20326213198787788
PGM1,I,-0.25682348380978326,0.10612817207069479
PGM1,II,-0.18235515557452375,-0.13472008947900113
PGM2L1,I,NA,NA
PGM2L1,II,0.12045713840617041,-0.21576303982730072
PGM5,I,-0.3049091255455108,-0.06028749942572385
PGM5,II,0.608341634379717,0.13924538668231756
PGP,I,-0.12955489499101422,-0.11626256820849544
PGP,II,0.0478781131220154,-0.18129487317474893
PGRMC1,I,0.52749766988794,0.1535012621604885
PGRMC1,II,0.16161243602604802,0.12062220388730067
PGRMC2,I,-0.07591746777139033,0.12315666717968828
PGRMC2,II,-0.002052618241030535,0.010061689693821041
PHAX,I,-0.049858227962646495,-0.012951137434848695
PHAX,II,1.6455299109318187,-0.06587360988845797
PHB,I,-0.2688331172197313,-0.014869512401556078
PHB,II,-0.020819661310246707,-0.2816463328035188
PHB2,I,-0.3326409013823418,0.03278524774836264
PHB2,II,-0.08420204520286312,-0.12228329257802499
PHKA1,I,-0.0824853975741736,-0.10697220253569562
PHKA1,II,-0.18311243425732493,-0.17105234372965494
PHKB,I,-0.19532750474457877,-0.037922446447440666
PHKB,II,-0.1963002249520025,-0.13706639128462653
PHKG1,I,-0.3641725518064544,-0.04044680014715209
PHKG1,II,-0.16240851811150292,-0.16714256954796078
PHPT1,I,-0.2243074313340568,-0.0738928689546773
PHPT1,II,-0.07600305108528005,-0.1175052401920702
PHYH,I,-0.2608069859736451,-0.1090395584849627
PHYH,II,0.4337059437369266,0.20356674604519237
PHYKPL,I,0.12119911814303634,0.16860213327637782
PHYKPL,II,0.29644216357218445,-0.04489656520795782
PIGK,I,-0.17736960685262418,0.5000938973540304
PIGK,II,0.23160245631813153,-0.017109821357294958
PIN1,I,-0.08332416273780778,0.10239976222501117
PIN1,II,-0.1149941700210122,-0.11466081283840805
PIN4,I,1.5833604737279318e-4,0.25303030151160344
PIN4,II,-0.0480457338221274,0.05398802757726884
PIP,I,0.4298110157709115,-0.479095028343164
PIP,II,-0.10483594077022373,0.09729501002091674
PIP4K2B,I,0.005557191335091106,0.18240571188252785
PIP4K2B,II,-0.1901467264687806,-0.06904786665345346
PITPNA,I,0.0747508279228426,0.1746721005160956
PITPNA,II,-0.05091225521885434,0.20641362619136405
PITRM1,I,-0.07864612057304221,0.009371511227623995
PITRM1,II,-0.07580850343664158,-0.07376731079858508
PKIA,I,-0.12914440409110858,0.1020076107685803
PKIA,II,0.04058697753945362,0.026282259407218914
PKM,I,-0.1591576445880319,0.015651093189213965
PKM,II,-0.21913316493593005,-0.19442193464964497
PLAA,I,0.01023795476856369,-0.054744812197830776
PLAA,II,0.17173897442347186,0.13197696441645354
PLCD4,I,-0.09511809711078609,-0.12957016321302733
PLCD4,II,-0.04653511480373895,-0.2055439411091425
PLEC,I,0.0306324948515293,-0.09171940814580541
PLEC,II,-0.04778794627797156,0.024828481160374356
PLG,I,0.2548635480778219,-0.32914472845139436
PLG,II,0.13037457306735467,0.16438901929221944
PLGRKT,I,-0.588781558737803,-0.23365067833673597
PLGRKT,II,-0.36722963885122684,-0.2509867472827225
PLIN2,I,-0.39430046671277935,-0.09875700811159227
PLIN2,II,-0.16772789121285747,-0.23228781920370226
PLIN3,I,0.09590912919627646,0.2377186034846175
PLIN3,II,0.3032363927191819,0.01636350364671424
PLIN4,I,-0.3336817541365417,0.0024295805573545637
PLIN4,II,-0.2188439509222624,-0.13053008761833299
PLIN5,I,-0.2989523807696318,-0.35793574552510804
PLIN5,II,-0.12431742398329226,-0.2216216507400953
PLN,I,-0.079565910063333245,0.3587844309111941
PLN,II,-0.19163542708427933,-0.1047357138703604
PLS3,I,0.3944477457449932,0.0806179052140569
PLS3,II,0.10220657720558868,0.25025243723362794
PLXDC2,I,0.485054105796667,0.12567491283767332
PLXDC2,II,-0.019842364440010085,0.11335992973031159
PMPCA,I,-0.07243340675150099,-0.09584415665844336
PMPCA,II,0.18902459612759404,-0.21589762126998005
PMPCB,I,0.051184582587622325,0.01870992740437111
PMPCB,II,0.007253281086455177,-0.28325363701883594
PMVK,I,0.4576813971414178,0.013045821651347822
PMVK,II,0.23832302735362987,0.1652373830298517
PNP,I,0.05274014792126306,-0.08135726121294368
PNP,II,-0.2822141799576545,0.1494942606300186
PNPO,I,-0.10439135151956005,-0.02863086951331822
PNPO,II,-0.15745987898450897,-0.04156347610888685
PNPT1,I,-0.36030311432492723,-0.09975676865759867
PNPT1,II,0.09066109312004134,-0.13241244389460727
PODXL,I,-0.14800758735662736,0.05993030131220241
PODXL,II,0.05736648048393511,-0.1315331463031524
POLDIP2,I,0.8173871066954721,-0.03186651212792571
POLDIP2,II,0.42772642228807367,-0.09039083179378732
POR,I,0.5380509145795408,0.07914978494323366
POR,II,0.14608829396848533,0.2715098009938918
POTEE,I,1.8208412096555513,-0.6542741635373989
POTEE,II,0.19692468573735855,-0.8958589857852023
POTEF,I,0.05779947209481305,-0.10490042666559514
POTEF,II,0.09177492634918005,-0.4761335800727857
POTEI,I,-0.014735015867548742,0.012051052247821796
POTEI,II,-0.2654979114457585,-0.2802536616236928
PPA1,I,0.35397444419078994,0.22795141556464932
PPA1,II,0.38024309685782365,0.07156400313392197
PPA2,I,-0.12873335555382756,-0.1594476963428481
PPA2,II,0.07829388524294445,-0.3219799162445387
PPBP,I,-0.6470832588593698,-0.024429976320068894
PPBP,II,0.15967414193358853,0.31514406293440267
PPIA,I,0.5941517494899615,0.34661457973980486
PPIA,II,0.2108681100341836,0.2820835738026137
PPIB,I,0.7027955087681723,0.13873208629714434
PPIB,II,0.1134296239408712,0.228691078033436
PPIC,I,-0.2202957140407206,0.009696078069185368
PPIC,II,-0.08431137167855621,-0.08849779967384297
PPID,I,0.2806987740151099,0.10460725515627319
PPID,II,-0.020679244097365514,0.24577030292820706
PPIF,I,-0.4798394576760237,-0.13914881303836493
PPIF,II,-0.08152220419756051,-0.3056439960958146
PPIL1,I,0.04842171854040108,0.20573163016006524
PPIL1,II,-0.01107988308739897,0.24775826433012166
PPIL3,I,-0.08971676936798977,-0.14414520592386046
PPIL3,II,-0.18333491224592424,-0.2332849710432033
PPM1A,I,0.342620722078871,-0.005062001186567718
PPM1A,II,-0.04739798960712149,0.22958929174235884
PPM1B,I,-0.052066947684684194,-0.08388124869040653
PPM1B,II,0.20985430619478618,-0.1452804720382787
PPM1H,I,0.43625639633907437,0.09151951202208448
PPM1H,II,0.12170904517747795,0.35825937643554723
PPME1,I,-0.05652166327816285,0.13128167974515803
PPME1,II,0.2983450502572049,0.13844147911380192
PPP1CB,I,0.0367564203560364,-0.028374425461364056
PPP1CB,II,0.14048740464377718,-0.057479339146793894
PPP1R12B,I,-0.007176470110898693,0.16200033087064533
PPP1R12B,II,0.31366271538004464,0.04306567289728166
PPP1R1A,I,-0.26293230445472027,-0.27397376924995065
PPP1R1A,II,-0.28029469753784975,-0.5381784164616067
PPP1R2,I,-0.18931340899258128,-0.033766853628425755
PPP1R2,II,-0.0333950002437442,-0.03747245549461864
PPP1R3A,I,-0.08431334764392595,-0.023834688807202298
PPP1R3A,II,-0.02024005096623127,-0.09695574156190394
PPP1R3D,I,0.009179566958961605,-0.2901476397857821
PPP1R3D,II,0.42805952920171386,-0.23442827968339827
PPP1R7,I,0.02157048354876017,0.11537860129195042
PPP1R7,II,0.04013012971212726,0.11538763075668168
PPP2CA,I,0.19102907038005665,-0.16627416062669992
PPP2CA,II,0.019807770150074067,-0.01526929006773529
PPP2CB,I,-0.10553111907512276,-0.05174260150830602
PPP2CB,II,0.09336901931116892,0.05120795662138337
PPP2R1A,I,0.004971134188522797,0.14308723127833112
PPP2R1A,II,0.08155777472213521,-0.01523926520956076
PPP2R2A,I,-0.04991941273150908,0.03494140786034149
PPP2R2A,II,0.1285060135872751,-0.013013848359705241
PPP2R4,I,-0.1698045084199806,0.012521841973982335
PPP2R4,II,-0.1585668607208941,0.007987826371909831
PPP2R5A,I,-0.060702095380515964,0.1466074497260636
PPP2R5A,II,0.041944264911036706,0.04683411549136466
PPP3CA,I,0.1470869749439659,0.2679085457673611
PPP3CA,II,0.18881783652767647,0.03804770666158497
PPP3CB,I,0.023908273668892983,0.09012692290077663
PPP3CB,II,-0.1741806520959852,-0.06518846852915328
PPP3R1,I,-0.060932528268470953,0.21888155613462892
PPP3R1,II,-0.13573194627057705,-0.05345938074745391
PPP5C,I,0.14689628048703338,0.04336874479609817
PPP5C,II,0.2779899820371954,0.11363074581775834
PPP6C,I,0.20079331855939073,0.3696291654428328
PPP6C,II,0.8216952398159274,0.3287917299902066
PPT1,I,0.15863917343004927,-0.274050104979653
PPT1,II,0.2067775288195101,-0.23166127240000733
PPTC7,I,0.030595739023689818,-0.22829754704083632
PPTC7,II,0.3510975216321232,-0.3954197186588203
PRDX1,I,-0.0515250991905941,-0.09834034667848822
PRDX1,II,-0.09393500005498545,-0.05026888601438243
PRDX2,I,-0.21126178594678993,-1.3394802114091294e-4
PRDX2,II,-0.03450767126177823,-0.1034480770979768
PRDX3,I,-0.2633051365504931,-0.10636580567995296
PRDX3,II,-0.03500398675993255,-0.2939681124975806
PRDX4,I,0.19780427097771586,0.17455694822720821
PRDX4,II,0.14508923968074683,0.18026404850429664
PRDX5,I,-0.04244489880789309,-0.038590456487846966
PRDX5,II,0.06150771557997947,-0.03545005258067313
PRDX6,I,-0.22937886888077688,0.05863136642868182
PRDX6,II,-0.1731146106974748,-0.07139363559667504
PREB,I,-0.24726639082228039,0.45898716721349686
PREB,II,0.3627793037905045,0.14871659689648792
PRELP,I,-0.5593601390731452,0.0021678240364130155
PRELP,II,0.008657153522329208,-0.19194552011688204
PREP,I,-0.1474608126330535,-0.011598874624999585
PREP,II,-0.10834808251771144,-0.1380804516684703
PRKAA1,I,0.45151011261848506,0.346783043317199
PRKAA1,II,0.3116129077026927,0.5806070500841146
PRKAA2,I,0.10279042211304683,-0.09075486450172139
PRKAA2,II,0.06190767395793917,-0.17926025652501357
PRKAB2,I,-1.3683735715324416e-5,-0.0321756617586723
PRKAB2,II,0.17377448089220748,-0.045720206400593856
PRKACA,I,-0.07078570669584343,0.058666484134787374
